quantity_match,unit_match,price_match,price_per_unit_match,is_promo,promo_price_per_unit_match,brand,description,image_url,origin,price,price_per_unit,product_id,promo_price,shelter_child,shelter_main,shelter_parent,url,shelter,is_available,clean_name,ean,is_frozen
0.3,kg,2.4,8.0,False,2.4,Herta,Saucisson Herta cuit à l'ail 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1640570&use=l&cat=p&typeid=i,,2.40 €,8.00 € / kg,6873,2.40 €,Saucissons entiers et Chorizo,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-6873-Saucisson-Herta-cuit-a-lail.aspx,"['Frais', 'Charcuteries', 'Saucissons entiers et Chorizo']",,saucisson cuit l'ail 3,3154230091677,False
0.2,kg,1.31,6.55,False,1.31,Herta,Cervelas Supérieur Herta 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1725605&use=l&cat=p&typeid=i,,1.31 €,6.55 € / kg,35274,1.31 €,Saucissons entiers et Chorizo,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-35274-Cervelas-Superieur-Herta.aspx,"['Frais', 'Charcuteries', 'Saucissons entiers et Chorizo']",,cervelas,7613034684875,False
0.3,kg,1.55,5.17,False,1.55,,Cervelas choix Tradilège 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=729318&use=l&cat=p&typeid=i,,1.55 €,5.17 € / kg,18262,1.55 €,Saucissons entiers et Chorizo,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18262-Cervelas-choix-Tradilege.aspx,"['Frais', 'Charcuteries', 'Saucissons entiers et Chorizo']",,cervelas di 3,3661112055110,False
0.1,kg,2.69,26.9,False,2.69,Bio Village,Mortadelle Bio Village x10 Tranches - 100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1076976&use=l&cat=p&typeid=i,,2.69 €,26.90 € / kg,57631,2.69 €,Saucissons entiers et Chorizo,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-57631-Mortadelle-Bio-Village.aspx,"['Frais', 'Charcuteries', 'Saucissons entiers et Chorizo']",,mortadelle la,3564707116589,false
0.2,kg,1.95,9.75,False,1.95,,Assortiment charcuterie Nos Régions ont du Talent 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1660925&use=l&cat=p&typeid=i,,1.95 €,9.75 € / kg,1027,1.95 €,Saucissons entiers et Chorizo,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-1027-Assortiment-charcuterie.aspx,"['Frais', 'Charcuteries', 'Saucissons entiers et Chorizo']",,rôti charcuterie pont-l'évêque fondue île,3564709008707,False
0.27,kg,6.59,24.41,False,6.59,Bio Village,Jambon supérieur Bio Village Dégraisse découenne  -x6 - 270g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1677300&use=l&cat=p&typeid=i,,6.59 €,24.41 € / kg,105133,6.59 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-105133-Jambon-superieur-Bio-Village.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon la en,3661112501822,False
0.18,kg,5.12,28.44,False,5.12,Bio Village,Jambon supérieur Bio Village Dégraissé déc. 4 tranches 180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1499807&use=l&cat=p&typeid=i,,5.12 €,28.44 € / kg,23409,5.12 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-23409-Jambon-superieur-Bio-Village.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon la,3661112054373,False
0.18,kg,4.78,26.56,False,4.78,,Jambon Superieur AC 4T Bio 180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1508034&use=l&cat=p&typeid=i,,4.78 €,26.56 € / kg,58785,4.78 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-58785-Jambon-Superieur-AC-4T-Bio.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon tacaud,3661112500429,False
0.09,kg,2.77,30.78,False,2.77,Bio Village,Jambon supérieur Bio Village 2 tranches 90g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1499804&use=l&cat=p&typeid=i,,2.77 €,30.78 € / kg,18679,2.77 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18679-Jambon-superieur-Bio-Village.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon la,3661112052560,False
0.12,kg,4.2,35.0,False,4.2,Fleury Michon,Jambon supérieur Fleury Michon Bi,https://fd4-photos.leclercdrive.fr/image.ashx?id=1679042&use=l&cat=p&typeid=i,,4.20 €,35.00 € / kg,69293,4.20 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-69293-Jambon-superieur-Fleury-Michon.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon fleur bifteck,3095759494016,False
0.12,kg,4.4,36.67,False,4.4,Fleury Michon,Jambon Fleury Michon Torchon Bi,https://fd4-photos.leclercdrive.fr/image.ashx?id=1708881&use=l&cat=p&typeid=i,,4.40 €,36.67 € / kg,69294,4.40 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-69294-Jambon-Fleury-Michon-Torchon.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon fleur bifteck,3095759495013,False
0.08,kg,3.31,41.38,False,3.31,Fleury Michon,Jambon supérieur Fleury Michon Bio avec couenne -25%sel x2 80g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1736443&use=l&cat=p&typeid=i,,3.31 €,41.38 € / kg,69190,3.31 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-69190-Jambon-superieur-Fleury-Michon.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon fleur en 5,3095759493019,False
0.08,kg,2.93,36.63,False,2.93,Fleury Michon,Jambon supérieur Fleury Michon Bi,https://fd4-photos.leclercdrive.fr/image.ashx?id=1744868&use=l&cat=p&typeid=i,,2.93 €,36.63 € / kg,69295,2.93 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-69295-Jambon-superieur-Fleury-Michon.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon fleur bifteck,3095759496010,False
0.12,kg,5.08,42.33,False,5.08,Herta,Jambon cuit étouffé  Herta Bio - 4 tranches - 120g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1657406&use=l&cat=p&typeid=i,,5.08 €,42.33 € / kg,101232,5.08 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-101232-Jambon-cuit-etouffe-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon cuit,7613036624909,False
0.12,kg,2.99,24.92,False,2.99,,Jambon cuit étouffée bio Sans nitrite - 2 tranches - 60g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642280&use=l&cat=p&typeid=i,,2.99 €,24.92 € / kg,99405,2.99 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-99405-Jambon-cuit-etouffee-bio.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon cuit,7613036624930,False
0.12,kg,3.09,25.75,False,3.09,Herta,Tendre Noix de Herta Label Rouge - 120g - 4 tranches,https://fd4-photos.leclercdrive.fr/image.ashx?id=1708863&use=l&cat=p&typeid=i,,3.09 €,25.75 € / kg,78014,3.09 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78014-Tendre-Noix-de-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,en noix de la rouge,7613035832237,False
0.16,kg,2.97,18.56,False,2.97,Herta,Jambon Tendre noix Herta -25% de sel - 4 tranches - 160g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1640432&use=l&cat=p&typeid=i,,2.97 €,18.56 € / kg,54667,2.97 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-54667-Jambon-Tendre-noix-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon en noix 5 de sel,7613035819887,False
0.24,kg,3.57,14.88,False,3.57,Herta,Noix de jambon Herta Broch,https://fd4-photos.leclercdrive.fr/image.ashx?id=1620388&use=l&cat=p&typeid=i,,3.57 €,14.88 € / kg,56529,3.57 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-56529-Noix-de-jambon-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,noix de jambon brioché,7613035831995,False
0.16,kg,2.36,14.75,False,2.36,Herta,Jambon tendre noix Herta Cuit à la Broche - 160g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1708710&use=l&cat=p&typeid=i,,2.36 €,14.75 € / kg,54668,2.36 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-54668-Jambon-tendre-noix-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon en noix cuit la brochet,7613035832022,False
0.14,kg,2.6,18.57,False,2.6,Herta,Noix de jambon tendre Herta Le virgini,https://fd4-photos.leclercdrive.fr/image.ashx?id=1556569&use=l&cat=p&typeid=i,,2.60 €,18.57 € / kg,56526,2.60 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-56526-Noix-de-jambon-tendre-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,noix de jambon en île gin,7613035831780,False
0.28,kg,4.21,15.04,False,4.21,Herta,Jambon Le Bon Paris Herta  -25% Sel x8 - 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1556497&use=l&cat=p&typeid=i,,4.21 €,15.04 € / kg,63068,4.21 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-63068-Jambon-Le-Bon-Paris-Herta-.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris 5 sel,7613036024358,False
0.14,kg,2.23,15.93,False,2.23,Herta,Jambon Le Bon Paris Herta x4 - 140g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1619404&use=l&cat=p&typeid=i,,2.23 €,15.93 € / kg,63072,2.23 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-63072-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris,7613036024419,False
0.21,kg,3.32,15.81,False,3.32,Herta,Jambon Le Bon Paris Herta  -25% Sel x6 - 210g ,https://fd4-photos.leclercdrive.fr/image.ashx?id=1572332&use=l&cat=p&typeid=i,,3.32 €,15.81 € / kg,63071,3.32 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-63071-Jambon-Le-Bon-Paris-Herta-.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris 5 sel,7613036024389,False
0.07,kg,1.34,19.14,False,1.34,Herta,Jambon Le Bon Paris Herta -25% de sel - x2 - 70g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1556638&use=l&cat=p&typeid=i,,1.34 €,19.14 € / kg,63070,1.34 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-63070-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris 5 de sel,7613036020732,False
0.21,kg,3.7,17.62,False,3.7,Herta,Jambon Le bon Paris Herta  Torchon x6 - 210g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1725638&use=l&cat=p&typeid=i,,3.70 €,17.62 € / kg,59637,3.70 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59637-Jambon-Le-bon-Paris-Herta-.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris,7613035816763,False
0.16,kg,2.49,15.56,False,2.49,Herta,Jambon Le bon Paris Herta Au torchon 4 tranches - 160g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1641995&use=l&cat=p&typeid=i,,2.49 €,15.56 € / kg,54654,2.49 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-54654-Jambon-Le-bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris au,7613035445901,False
0.21,kg,3.57,17.0,False,3.57,Herta,Jambon Le Bon Paris Herta A l'étouffé CSN x6 - 210g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642802&use=l&cat=p&typeid=i,,3.57 €,17.00 € / kg,57150,3.57 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-57150-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris sarasin,7613035989566,False
0.34,kg,3.91,11.5,False,3.91,Herta,Jambon Le Bon Paris Herta x8 tranches - 340g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1639958&use=l&cat=p&typeid=i,,3.91 €,11.50 € / kg,51682,3.91 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-51682-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris 3,7613035336070,False
0.255,kg,2.96,11.61,False,2.96,Herta,Jambon Le Bon Paris Herta Sans gluten 6 tranches - 255g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1564411&use=l&cat=p&typeid=i,,2.96 €,11.61 € / kg,44984,2.96 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-44984-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris en 5,7613035336100,False
0.14,kg,2.42,17.29,False,2.42,Herta,Jambon Le Bon Paris Herta A l'étouffé CSN x4 - 140g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1640918&use=l&cat=p&typeid=i,,2.42 €,17.29 € / kg,59048,2.42 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59048-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris sarasin,7613035989535,False
0.07,kg,1.58,22.57,False,1.58,Herta,Jambon Le Bon Paris Herta A l'étouffé CSN x2 - 70g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642127&use=l&cat=p&typeid=i,,1.58 €,22.57 € / kg,59049,1.58 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59049-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris sarasin,7613035989597,False
0.17,kg,2.04,12.0,False,2.04,Herta,Jambon Le Bon Paris Herta  A l'étouffée 4 tranches - 170g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1725632&use=l&cat=p&typeid=i,,2.04 €,12.00 € / kg,44985,2.04 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-44985-Jambon-Le-Bon-Paris-Herta-.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris sarasin,7613035336131,False
0.085,kg,1.26,14.82,False,1.26,Herta,Jambon Le Bon Paris Herta De porc - 2 tranches -  85g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642235&use=l&cat=p&typeid=i,,1.26 €,14.82 € / kg,53673,1.26 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-53673-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris de porc 5,7613035336162,False
0.14,kg,2.7,19.29,False,2.7,Herta,Jambon Le Bon Paris Herta Fumé - x4 - 140g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642394&use=l&cat=p&typeid=i,,2.70 €,19.29 € / kg,57149,2.70 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-57149-Jambon-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon île carbonara Paris fumé,7613035989504,False
0.14,kg,2.15,15.36,False,2.15,Herta,Jambon fumé Le Bon Paris Herta 4 tranches - 140g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1641044&use=l&cat=p&typeid=i,,2.15 €,15.36 € / kg,44988,2.15 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-44988-Jambon-fume-Le-Bon-Paris-Herta.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon fumé île carbonara Paris,7613035386792,False
0.18,kg,2.58,14.33,False,2.58,,Jambon supérieur Tradilège Label rouge - 4 tranches - 180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1695837&use=l&cat=p&typeid=i,,2.58 €,14.33 € / kg,18228,2.58 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18228-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di la rouge,3661112053277,False
0.36,kg,4.05,11.25,False,4.05,,Jambon supérieur Tradilège Avec couenne -8 tranches - 360g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1237550&use=l&cat=p&typeid=i,,4.05 €,11.25 € / kg,30098,4.05 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30098-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di en 3,3661112055677,False
0.27,kg,3.04,11.26,False,3.04,,Jambon supérieur Tradilège Avec couenne -6 tranches - 270g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1256873&use=l&cat=p&typeid=i,,3.04 €,11.26 € / kg,18247,3.04 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18247-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di en,3661112054168,False
0.18,kg,2.13,11.83,False,2.13,,Jambon supérieur Tradilège Avec couenne -4 tranches - 180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1256870&use=l&cat=p&typeid=i,,2.13 €,11.83 € / kg,17480,2.13 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-17480-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di en,3661112054144,False
0.18,kg,2.69,14.94,False,2.69,,Jambon supérieur Tradilège Label rouge - découenné x4-180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1292435&use=l&cat=p&typeid=i,,2.69 €,14.94 € / kg,18226,2.69 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18226-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di la rouge en,3661112053260,False
0.36,kg,4.06,11.28,False,4.06,,Jambon supérieur Tradilège Découenné dégraissé x8 360g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1736032&use=l&cat=p&typeid=i,,4.06 €,11.28 € / kg,17900,4.06 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-17900-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di en 3,3661112055660,False
0.27,kg,3.16,11.7,False,3.16,,Jambon supérieur Tradilège Découenné dégraissé x6 270g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1736017&use=l&cat=p&typeid=i,,3.16 €,11.70 € / kg,17716,3.16 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-17716-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di en,3661112054069,False
0.24,kg,2.53,10.54,False,2.53,,Jambon supérieur Tradilège -25%de sel - 6 tranches - 240g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1410763&use=l&cat=p&typeid=i,,2.53 €,10.54 € / kg,35300,2.53 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-35300-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di de sel,3661112096373,False
0.18,kg,2.2,12.22,False,2.2,,Jambon supérieur Tradilège Découenné dégraissé x4 180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1736014&use=l&cat=p&typeid=i,,2.20 €,12.22 € / kg,18239,2.20 €,Jambons blancs et rôtis,Frais,Charcuteries,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18239-Jambon-superieur-Tradilege.aspx,"['Frais', 'Charcuteries', 'Jambons blancs et rôtis']",,jambon di en,3661112054045,False
